"date","h1","h2","h3","h4","h5","h6","h7","h8","h9","h10","h11","h12","h13","h14","h15","h16","h17","h18","h19","h20","h21","h22","h23","h24"
"2023-02-14",114078.033,114107.936,114103.594,114725.684,115138.432,116314.569,117094.206,119909.722,125368.024,NA,NA,NA,126781.832,NA,125600.494,124782.431,123646.251,125132.628,125250.475,124072.222,122135.688,120268.018,119863.01,118897.602
"2023-02-15",115290.359,115138.976,114856.392,114932.22,115391.347,115622.414,115940.92,121999.882,123958.934,124214.818,124748.844,125157.769,124488.518,123557.863,122542.033,120933.029,121410.692,121065.298,123814.529,124193.058,121986.14,118158.338,116985.722,115581.316
"2023-02-16",114369.185,114080.94,114259.026,114357.398,114546.557,115041.965,116945.467,120462.173,NA,NA,NA,NA,NA,NA,NA,124273.882,NA,124497.239,124766.616,124562.769,123481.812,119254.68,118734.244,117787.884
"2023-02-17",116884.435,116921.175,116300.938,116372.62,116655.554,117219.927,118461.052,122508.756,125059.391,125831.12,NA,NA,125865.873,125279.492,124141.79,122921.796,123039.191,123450.508,124470.57,123937.644,123416.645,119342.297,119169.066,117643.996
"2023-02-18",116865.182,116675.489,116435.346,116402.587,116879.293,117046.448,116980.736,120051.589,122096.05,NA,126093.757,NA,126053.64,125702.337,124652.755,124294.33,122543.693,123156.901,125399.815,126399.592,125956.463,121997.29,121249.173,120318.786
"2023-02-19",118749.855,118075.041,118219.782,117697.065,117546.96,117819.971,118231.465,119343.214,121706.831,123618.007,NA,NA,NA,NA,NA,121910.198,121461.379,120455.425,123749.247,124605.673,123823.823,121208.457,118596.864,117405.73
"2023-02-20",113176.847,112608.905,112466.831,112294.816,112718.952,113407.159,115191.07,118317.013,123180.759,NA,NA,NA,123837.693,123510.821,122400.463,NA,119768.714,120065.348,121037.063,121738.447,119325.139,115966.529,115148.005,115111.026
"2023-02-21",113859.792,113868.35,113962.705,113992.054,114155.405,114478.485,114934.251,117625.376,NA,NA,NA,NA,NA,NA,NA,NA,119308.664,119234.797,121441.943,121000.164,118590.01,115131.198,115201.785,114968.694
"2023-02-22",113591.328,113530.275,113458.353,113289.85,113300.213,113501.338,113665.709,116537.34,121302.151,NA,NA,NA,NA,NA,NA,NA,117816.599,121147.56,121458.79,120848.691,117963.912,114947.198,114708.582,114025.75
"2023-02-23",113977.649,113829.347,113751.206,113832.391,113844.55,114122.573,114252.689,117636.01,NA,NA,NA,NA,NA,NA,119558.267,118815.299,118738.986,121732.419,121712.462,122013.165,117667.586,115462.961,115846.536,115606.254
"2023-02-24",112797.237,112877.325,112618.692,112897.737,113312.726,113541.481,114836.892,NA,121977.345,120630.133,NA,NA,NA,NA,NA,121371.423,119472.091,119763.514,122454.772,122276.924,119634.488,117096.651,116805.858,NA
"2023-02-25",116642.162,NA,116735.942,116648.583,116885.6,117253.877,NA,NA,NA,NA,NA,NA,NA,NA,122327.166,120337.97,119501.579,118451.823,122180.128,122853.58,121763.661,117149.472,116998.07,116753.137
"2023-02-26",115811.122,115645.297,115510.61,115266.452,115377.2,115577.09,116287.138,117069.826,118477.953,119313.714,120086.386,NA,NA,NA,NA,NA,NA,121491.31,122700.183,123055.64,122048.377,121239.12,118814.56,117616.444
"2023-02-27",112626.04,112403.432,112215.531,111791.593,111941.164,112168.345,114038.795,117440.126,NA,NA,NA,NA,120540.409,120350.06,NA,NA,117907.345,120846.904,121436.36,121509.687,120244.209,115966.105,115494.568,115017.306
"2023-02-28",115524.354,115231.649,115059.347,115077.669,115560.738,115672.743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120853.449,120372.583,120085.741,121357.04,119898.315,118021.979,117850.481,117540.374
"2023-03-01",113498.873,113531.205,113452.295,112943.464,113228.96,113951.222,113629.954,118505.696,120556.89,121264.419,NA,NA,NA,NA,NA,NA,NA,120155.981,121562.62,122313.706,120132.819,115788.969,115290.145,115119.221
"2023-03-02",112925.957,112680.632,112446.968,112091.325,112455.671,112590.056,113152.84,118803.587,120145.111,NA,NA,NA,NA,NA,NA,119248.973,118331.748,119300.017,119727.707,119836.374,119021.624,114921.113,114900.031,114764.979
"2023-03-03",114107.976,113945.901,113873.72,113475.81,113419.358,113731.689,114761.083,117600.728,NA,NA,NA,NA,122429.406,122133.947,121597.786,120429.818,119620.158,121055.094,122285.38,121838.788,120512.337,117697.137,116377.952,116540.543
"2023-03-04",115327.954,115420.063,NA,NA,NA,115553.599,NA,117259.049,NA,NA,NA,121857.622,123772.78,123419.237,122515.539,121250.345,119386.78,118586.812,120933.877,121926.46,121325.926,118105.229,115914.305,NA
"2023-03-05",114727.957,114836.058,114697.368,NA,114302.905,114545.734,114978.678,NA,119266.542,NA,NA,NA,NA,NA,NA,NA,NA,119262.829,121308.829,121957.751,122651.024,120381.689,NA,NA
"2023-03-06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121148.893,123011.773,122398.797,119922.055,117453.292,116391.22,115660.428
"2023-03-07",114576.192,114396.969,114373.301,114077.8,114439.529,114708.849,114696.517,117054.305,121664.621,121823.492,NA,NA,NA,NA,NA,NA,NA,NA,123550.571,123245.417,122007.86,119530.315,NA,117060.715
"2023-03-08",115114.165,NA,NA,114785.985,114812.056,114936.844,NA,117436.709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123165.452,122553.642,120792.41,118536.107,118618.458,NA
"2023-03-09",116324.635,116320.52,116537.404,NA,NA,NA,NA,119922.484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122700.292,122777.587,121050.811,118526.433,118327.139,117498.664
"2023-03-10",115792.938,115237.879,115357.062,115047.274,115127.736,116111.042,116794.372,120898.765,123472.626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124609.693,119291.547,NA,NA
"2023-03-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120513.622,119795.937,119896.975,120311.178,120135.809,117726.588,117414.446,116039.59
"2023-03-12",114348.807,114186.236,114287.801,114069.537,114234.816,114541.152,114962.125,117379.744,120836.023,123378.49,125525.968,NA,NA,NA,NA,120744.027,118532.6,117342.725,117634.265,117296.578,117204.018,116408.129,115601.25,114912.091
"2023-03-13",111138.359,110247.271,110406.986,110320.034,110446.935,112012.437,113176.456,116767.859,120523.921,NA,NA,NA,NA,NA,NA,NA,NA,120535.55,121088.242,121164.146,120921.647,117601.864,115568.971,114458.315
"2023-03-14",113888.697,113880.358,NA,NA,NA,NA,115451.263,118949.093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023-03-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023-03-16",NA,NA,NA,NA,NA,NA,116932.602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122840.562,120305.952,117656.979,116312.874,115165.822
"2023-03-17",NA,NA,NA,NA,NA,NA,114610.298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119470.427,121367.059,120866.647,120312.044,116573.033,114789.766,113805.621
"2023-03-18",112634.171,112452.487,112099.5,111789.129,111852.826,112378.634,113350.635,115275.63,118394.637,120523.833,121909.558,NA,NA,NA,120834.077,119121.196,116169.838,115457.116,118218.939,119038.649,118566.477,116741.862,115945.029,112309.121
"2023-03-19",113858.988,114270.691,112338.428,112194.042,112081.731,112321.753,112988.303,114186.802,116767.32,118324.821,119132.122,119581.317,119777.719,119282.829,118287.568,116894.897,115716.889,116506.905,118205.004,119437.88,119691.398,118494.781,116562.063,113329.635
"2023-03-20",110560.722,110496.178,111135.625,111266.995,111896.474,112639.446,113917.997,117716.013,120155.41,119021.865,119735.535,120827.297,121186.731,120923.029,120203.537,119312.378,118229.536,119318.24,121154.297,120880.565,119707.829,116003.985,114440.453,113209.611
"2023-03-21",111927.581,111763.45,111888.764,111987.995,112062.084,112472.345,112801.869,117859.375,121438.411,121073.746,122608.581,122832.391,123425.761,123437.216,122480.499,120501.751,118614.268,119429.091,121139.426,120954.025,119962.749,117019.801,115346.554,114811.075
"2023-03-22",112840.227,112738.773,112642.254,112600.555,112790.289,113260.208,114879.861,118964.41,120086.843,NA,NA,NA,123554.558,123007.586,122082.631,120378.977,118504.6,117339.084,120684.463,120445.242,119186.464,114332.363,114159.616,113270.159
"2023-03-23",112098.919,112089.196,112054.812,112121.472,112154.597,112419.483,112605.227,115606.269,NA,NA,NA,NA,122905.367,122549.647,NA,NA,118781.856,118118.369,121178.282,121087.936,120441.973,116383.113,114757.958,114238.064
"2023-03-24",113753.489,113712.625,113777.664,113794.484,113920.809,114290.062,115193.915,118729.06,NA,123048.649,124341.782,NA,NA,NA,NA,NA,120900.515,121918.958,NA,123483.73,123075.304,120362.917,117966.095,117171.374
"2023-03-25",NA,117605.826,117701.514,117808.303,116739.793,116186.811,117938.366,118610.606,122874.105,NA,NA,NA,NA,NA,NA,NA,NA,121069.517,122323.61,122565.916,122096.825,121018.459,118884.368,117780.002
"2023-03-26",114762.382,114432.791,113949.057,113902.835,114090.163,114496.502,114911.927,116616.344,118929.028,120839.896,NA,NA,NA,NA,NA,NA,NA,122689.453,122861.379,122217.83,121116.554,118185.1,117709.359,NA
"2023-03-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120517.738,117883.035,NA,NA
"2023-03-28",113419.644,114898.566,NA,NA,NA,NA,118103.147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122139.004,121704.1,119676.45,116240.172,114952.546,113773.896
"2023-03-29",111776.498,111303.442,111152.622,110883.404,110714.096,111652.903,113211.815,118909.929,121667.569,122183.369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117248.514,115302.423
"2023-03-30",111882.841,111648.375,111454.098,111194.913,111050.334,110833.675,111350.271,115701.902,119199.512,NA,NA,NA,119378.441,NA,NA,NA,NA,116921.988,118640.766,118384.394,118201.881,114544.973,114030.865,113837.782
"2023-03-31",114883.043,114410.83,114206.455,114125.172,114144.809,114979.106,117217.593,120499.029,122579.731,NA,NA,NA,NA,NA,NA,NA,NA,122384.492,123681.657,124302.036,123110.589,120961.326,117851.708,116975.09
"2023-04-01",117772.849,117430.832,117631.303,116654.123,117421.416,117553.582,118130.531,121241.142,121567.312,123130.063,123182.427,124233.73,125017.557,NA,NA,122910.485,121406.528,119999.635,123679.34,123043.191,122488.374,121244.876,119647.25,117514.205
"2023-04-02",115132.466,113915.324,113531.151,113345.882,113261.932,113472.033,113740.428,115332.648,116606.74,117807.115,118317.493,118917.469,119197.569,119262.023,118516.824,117517.283,116459.751,115781.811,117092.498,118766.666,119121.682,118367.695,117199.679,114440.539
"2023-04-03",111374,111583.071,111999.612,112276.894,113078.242,114278.41,115157.29,118400.92,NA,123692.552,123938.849,125471.602,125252.994,126049.376,NA,NA,124589.68,NA,124216.577,125552.589,124764.907,122757.969,120414.65,118086.776
"2023-04-04",115838.844,115519.836,115423.523,115266.612,115226.085,114984.283,116702.91,121814.052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115724.038,114050.825
"2023-04-05",111486.28,111213.149,111141.797,111082.192,111267.59,111744.244,113861.204,117556.416,NA,NA,NA,NA,NA,NA,NA,NA,NA,120321.434,120718.184,120785.176,121010.537,119381.756,115471.293,115075.53
"2023-04-06",113198.38,112987.074,113048.036,113335.54,113828.574,114899.653,115663.493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122449.938,NA,NA,120796.315,117083.721,114617.835,113026.088
"2023-04-07",112454.515,111930.244,111732.289,111664.562,111587.606,112128.713,113612.712,118011.604,122483.294,121030.179,121583.786,121653.838,122248.581,121859.505,121181.397,120371.301,119212.659,118897.923,119135.337,123011.523,122157.264,117584.892,116683.469,115916.093
"2023-04-08",117003.671,115517.504,115661.479,114290.012,115045.463,115595.037,116108.82,117889.444,121657.648,120584.646,120789.073,121303.278,121493.095,121289.551,120877.289,119869.622,118839.576,117981.254,120632.626,121190.446,120800.867,120207.863,115716.353,114726.24
"2023-04-09",113571.265,112588.861,108853.506,108994.137,108986.103,109341.604,109706.982,111808.836,112663.707,114357.429,115988.473,117507.046,118129.442,118164.151,117842.211,117000.292,115616.702,113809.769,111845.025,114018.087,115949.413,116096.11,111346.394,110821.953
"2023-04-10",112949.635,112955.624,112432.071,113276.046,113398.207,113706.957,115917.629,117210.962,118199.13,119967.017,120847.603,122298.078,122942.815,122953.966,122498.531,121342.037,NA,118510.338,117946.647,121789.13,122295.347,122012.614,120683.851,116467.267
"2023-04-11",112253.18,111681.41,111523.809,111315.38,111460.707,112552.623,113971.912,118302.525,122540.239,120858.572,121359.519,122267.073,122717.435,122582.812,122282.254,121955.201,120807.67,119739.916,118610.077,121579.395,121808.895,120476.003,116606.044,114712.218
"2023-04-12",112838.86,112292.031,111966.913,111703.082,111876.16,112190.179,114641.338,118747.838,121429.221,120209.544,120282.709,120466.528,120632.692,120575.891,NA,119583.103,119074.009,118564.555,117463.35,120388.155,120549.66,118923.651,114904.099,114586.155
"2023-04-13",114389.12,114458.003,114304.841,114233.414,114228.902,115166.455,118036.698,121560.643,124222.089,124276.864,122559.688,NA,NA,NA,NA,NA,123328.382,122266.952,122406.566,124316.962,123996.323,120090.599,118446.45,117166.878
"2023-04-14",115124.176,115174.717,115088.162,115014.521,115191.829,116496.02,119150.461,121450.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,122785.435,122498.489,123186.202,121188.524,117772.836,116723.95,115161.511
"2023-04-15",118836.832,117717.944,117067.915,115464.105,115655.567,115614.037,116785.5,117911.026,120089.034,120936.651,121776.881,122906.656,123420.1,123286.602,122914.552,121900.581,120645.351,119909.745,122405.132,123130.132,123333.434,121912.682,121184.864,119181.173
"2023-04-16",115126.145,114850.279,114617.402,114361.658,112931.199,113477.276,114845.865,115558.02,117985.658,118062.549,119278.82,120019.361,120302.785,120201.47,119657.045,119024.499,118329.508,117075.845,116168.237,121181.346,121671.767,121377.027,121133.601,119144.742
"2023-04-17",113267.79,112260.063,111973.964,112044.576,112073.94,112819.98,115941.961,119388.388,124252.31,124828.133,123654.939,123994.904,123362.115,123454.071,123323.075,122987.397,121898.381,120746.245,119547.621,121542.654,121349.449,120375.16,117198.25,115332.495
"2023-04-18",111559.26,111195.348,110560.041,110924.489,111007.026,111630.594,113943.022,118254.29,121208.113,123040.35,122797.235,123402.455,122494.115,122534.008,123014.812,121711.823,120739.484,119171.332,117737.486,119539.68,119595.007,118064.042,115417.59,113244.408
"2023-04-19",111282.586,111083.787,111084.544,111146.266,111366.534,112022.741,114215.604,116414.036,120084.941,121741.032,121708.194,NA,121749.438,121954.022,NA,120529.88,119820.323,119407.046,120210.092,119116.967,118177.29,115973.483,113990.162,112715.32
"2023-04-20",111683.342,111762.666,111568.229,111768.175,111902.02,112195.333,114106.678,117293.126,121555.242,120721.063,NA,NA,NA,NA,NA,NA,119693.462,119113.167,119437.662,119205.61,119220.822,118109.879,114235.813,113118.272
"2023-04-21",110891.502,110482.055,110221.349,110302.376,110757.438,111556.897,113705.873,118644.074,120420.557,120879.028,121318.772,121755.447,122467.446,122610.295,122323.261,121509.398,120444.064,119071.13,118310.735,120278.564,120585.077,118291.826,114479.444,112841.304
